siCtrl_t0_Scr_rep_1	siCtrl_t0_Scr_rep_2	siCtrl_t0_Tyr_rep_1	siCtrl_t0_Tyr_rep_2	siCtrl_t8_Scr_rep_1	siCtrl_t8_Scr_rep_2	siCtrl_t8_Tyr_rep_1	siCtrl_t8_Tyr_rep_2
EMX2	0	0.77015437784071	0	0	0	0	0	0
EMX2OS	0.650851296426249	3.85077188920355	0	1.43161600116371	0	0	0	0
EN1	0.650851296426249	0	0	0	0	0	0	0
EN2	0	0	0	0.715808000581857	0	0	0	0
ENAH	8045.82372642129	7577.54892357475	7761.4119947103	7521.71047011415	6526.48589768506	6643.65059331882	6150.99225468871	7353.16724570937
ENAM	0	1.54030875568142	0	1.43161600116371	0	0	0	0
ENC1	451.690799719817	399.710122099329	464.687341973017	446.664192363079	170.481076412238	161.940892892487	156.640880447876	212.498981784293
ENDOD1	652.152999019101	569.914239602125	528.156832583966	538.287616437557	631.367848506013	640.634098297952	521.001189315763	535.637929290986
ENDOG	754.987503854449	733.186967704356	718.565304416812	716.523808582439	864.162697675828	822.944914824714	728.720617735773	607.641716507151
ENDOU	1.95255388927875	4.62092626704426	1.1333837609098	0	7.05438936878227	9.1664656354238	12.4858672820771	3.51237986420319
ENDOV	80.7055607568548	96.2692972300888	98.6043871991524	78.0230720634224	166.953881727847	141.570969258212	150.96548622875	145.763764364432
ENG	1453.35094491981	1474.07547918712	1407.66263104997	1401.55206513928	1370.90300066669	1433.02412767125	1141.88931688814	995.759691501603
ENGASE	685.997266433266	698.530020701524	709.498234329534	668.564672543455	1460.25859933793	1438.11660857982	1349.60874530815	1282.01865043416
ENHO	0.650851296426249	0.77015437784071	2.2667675218196	0.715808000581857	1.17573156146371	4.07398472685502	3.40523653147557	3.51237986420319
ENKD1	137.329623545938	129.385935477239	138.272818830995	138.150944112298	123.45181395369	98.7941296262342	115.77804207017	105.371395926096
ENKUR	11.7153233356725	8.47169815624781	11.333837609098	12.1687360098916	16.460241860492	11.2034579988513	28.3769710956298	29.8552288457271
ENO1	87729.5479478869	87871.5338941137	87191.2127267908	91113.0529700629	139812.118631457	136152.569571495	136532.958729513	126821.499756784
ENO1-AS1	13.017025928525	16.1732419346549	18.1341401745568	20.042624016292	23.5146312292742	22.4069159977026	27.2418922518046	26.3428489815239
ENO2	93.0717353889536	103.200686630655	96.3376196773328	92.3392320750596	175.184002658093	152.774427257063	133.939303571373	203.718032123785
ENO3	37.7493751927224	31.5763294914691	27.2012102618352	19.3268160157101	125.803277076617	120.182549442223	127.128830508421	158.057093889143
ENO4	20.82724148564	30.8061751136284	24.9344427400156	31.4955520256017	45.8535308970847	45.832328177119	40.8628383777069	31.6114187778287
ENOPH1	1604.3484456907	1514.12350683484	877.239030944184	814.589504662153	1804.7479468468	1710.05508909739	808.176136803536	846.483547272968
ENOSF1	4127.69892193527	3948.58149518932	4202.58698545353	4476.66323563893	7030.87473755299	7676.40572157657	7641.35077663119	7704.40523212969
ENOX1	67.0376835319036	66.2332764943011	68.0030256545879	72.2966080587676	18.8117049834194	28.5178930879851	47.673311440658	17.5618993210159
ENOX1-AS2	0	0	0	0.715808000581857	0	0	0	0
ENOX2	736.112816258087	703.150946968568	729.89914202591	730.839968594076	668.991258472852	699.70687683735	675.371912075989	656.815034605996
ENPEP	1.3017025928525	3.08061751136284	1.1333837609098	1.43161600116371	0	0	0	0
ENPP1	82.6581146461336	80.0960552954338	89.537317111874	91.6234240744777	74.0710883722138	125.275030350792	106.697411319568	93.0780664013844
ENPP2	1.3017025928525	3.08061751136284	1.1333837609098	3.57904000290929	3.52719468439113	11.2034579988513	17.0261826573779	8.78094966050796
ENPP3	1.3017025928525	1.54030875568142	1.1333837609098	0.715808000581857	0	0	1.13507884382519	0
ENPP4	17.5729850035087	20.0240138238585	15.8673726527372	16.4635840133827	18.8117049834194	9.1664656354238	12.4858672820771	28.0990389136255
ENPP5	7.15936426068874	5.39108064488497	10.2004538481882	7.15808000581857	4.70292624585484	3.05548854514126	4.54031537530077	5.26856979630478
ENPP6	0	0.77015437784071	0	0	0	0	0	0
ENPP7	0	0.77015437784071	0	0	0	0	0	0
ENPP7P13	0	0.77015437784071	0	0	0	0	0	0
ENSA	5209.41377659569	5497.36194902699	5151.22919333503	5289.10531629934	8268.92007177428	8279.35546115112	8049.97916040826	7314.53106720313
ENTHD1	0.650851296426249	1.54030875568142	0	0	0	0	0	1.75618993210159
ENTHD2	378.144603223651	379.68610827547	410.284921449347	394.410208320603	324.501910963984	308.604343059268	337.118416616082	363.53131594503
ENTPD1	1338.80111674879	1350.08062435476	1509.66716953185	1451.65862518001	991.141706313908	1048.03257098345	1076.05474394628	1108.15584715611
ENTPD1-AS1	63.1325757533461	60.8421958494161	75.9367119809565	85.181152069241	37.6234099668388	38.7028549051227	44.2680749091825	42.1485583704382
ENTPD2	310.456068395321	290.348200445948	340.015128272939	295.628704240307	650.179553489432	608.042220483112	578.890210350848	502.270320581056
ENTPD3	5.20681037140999	13.0926244232921	11.333837609098	8.58969600698228	15.2845102990282	14.2589465439926	9.08063075060153	19.3180892531175
ENTPD3-AS1	5.85766166783624	9.24185253408852	10.2004538481882	8.58969600698228	8.23012093024598	12.2219541805651	15.8911038135527	22.8304691173207
ENTPD4	1701.32528885821	1599.61064277515	1658.14044221103	1508.20745722597	2305.60959203034	2349.67069121363	2056.76286501125	2140.79552723184
ENTPD5	238.211574492007	234.897085241417	222.14321713832	212.594976172812	271.593990698117	288.234419424993	253.122582173018	200.205652259582
ENTPD6	3625.24172109421	3724.46657123767	3669.89661782593	3632.00979495234	4392.53311362842	4409.06997063885	3964.83040148139	3695.02361714175
ENTPD7	792.736879047171	737.8078939714	765.034038614114	733.703200596404	326.853374086912	343.233213237535	354.14459927346	470.658901803227
ENTPD8	1.3017025928525	0.77015437784071	0	0	5.87865780731856	4.07398472685502	10.2157095944267	1.75618993210159
ENY2	2755.05353777231	2870.36536621233	2860.66061253633	2938.39184238852	5300.19787907841	5323.6795418178	5333.73548713458	4829.52231327938
EOGT	1162.42041541728	1045.09949072984	986.043871991524	965.624992784925	1429.68957873987	1520.61479929864	1419.98363362531	1938.83368504016
EOMES	106.088761317479	122.454546076673	90.6707008727839	115.960896094261	5.87865780731856	8.14796945371004	12.4858672820771	1.75618993210159
EP300	809.008161457827	741.658665860604	788.83509759322	712.94476857953	282.175574751291	265.82750342729	307.606366676627	363.53131594503
EP300-AS1	7.81021555711498	3.08061751136284	9.06707008727838	6.44227200523671	5.87865780731856	7.12947327199629	4.54031537530077	7.02475972840637
EP400	2815.58270833995	2688.60893304192	2782.45713303355	2661.37414616334	2320.89410232937	2546.24045428439	2664.03004645772	2376.12497813345
EP400NL	98.2785457603636	105.511149764177	92.9374683946034	101.644736082624	191.644244518585	200.64374779761	179.34245732438	186.156132802769
EPAS1	5308.99402494891	5353.34308037078	4849.74911293303	5060.04675611315	4030.4077926976	4306.20185628576	4249.73519128152	4251.73582561796
EPB41	1272.41428451332	1267.67410592581	1440.53076011635	1334.26611308458	1295.65618073301	1298.58263168504	1328.04224727547	1150.30440552654
EPB41L1	233.004764120597	196.389366349381	197.208774398305	214.742400174557	189.292781395657	211.847205796461	154.370722760226	129.958054975518
EPB41L2	1252.2378943241	1229.16638703377	1296.59102248081	1314.22348906829	1337.9825169457	1446.26457803353	1431.33442206357	1238.11390213162
EPB41L3	0.650851296426249	0.77015437784071	0	0	0	0	3.40523653147557	0
EPB41L4A	582.511910301493	572.224702735648	584.826020629456	537.571808436975	111.694498339053	112.034579988513	85.1309132868894	122.933295247112
EPB41L4A-AS1	690.55322550825	727.795887059471	703.831315524985	696.481184566147	522.024813289888	483.785686314034	572.079737287896	688.426453383824
EPB41L4A-AS2	10.41362074282	13.0926244232921	14.7339888918274	4.29484800349114	7.05438936878227	3.05548854514126	2.27015768765038	0
EPB41L4B	1021.18568409278	872.584910093525	1008.71154720972	1025.03705683322	616.083338206985	578.505831213413	560.728948849645	546.175068883595
EPB41L5	761.496016818711	742.428820238444	859.104890769627	766.630368623169	1108.71486246028	1058.21753280059	1059.0285612889	1345.24148798982
EPB42	0.650851296426249	0.77015437784071	0	0	1.17573156146371	4.07398472685502	2.27015768765038	0
EPC1	658.661511983364	704.69125572425	711.765001851353	670.7120965452	75.2468199336775	49.906312903974	48.8083902844832	64.9790274877589
EPC2	601.386597897854	663.873073698692	701.564548003165	660.690784537054	89.355598671242	80.4611983553867	63.5644152542107	119.420915382908
EPCAM	1118.81337855672	1058.96226953098	1166.25188997618	1206.85228898101	1635.44260199602	1590.89103583689	1791.15441555615	1592.86426841614
EPDR1	0.650851296426249	1.54030875568142	0	0	0	1.01849618171375	0	0
EPG5	1124.02018892813	1137.51801607073	1161.71835493254	1173.20931295366	653.706748173823	769.983113375599	725.315381204297	832.434027816155
EPGN	2838.36250371487	2778.71699524928	3306.08043057388	3249.05251464105	1283.89886511837	1367.84037204157	1440.41505281417	1650.8185361755
EPHA1	284.422016538271	320.384221181735	262.945032531073	272.007040221106	218.68607043225	168.05186998277	185.017851543506	165.08185361755
EPHA1-AS1	1.3017025928525	0.77015437784071	1.1333837609098	0	4.70292624585484	4.07398472685502	1.13507884382519	3.51237986420319
EPHA10	3.90510777855749	3.08061751136284	4.53353504363919	5.72646400465486	2.35146312292742	6.11097709028253	2.27015768765038	14.0495194568127
EPHA2	4952.97836580375	4384.48887304716	4794.21330864845	4654.18361978324	8207.78203057817	8718.32731546974	8250.88811576532	9994.47690359016
EPHA3	1.95255388927875	3.08061751136284	1.1333837609098	0.715808000581857	1.17573156146371	2.03699236342751	1.13507884382519	0
EPHA4	16.2712824106562	11.5523156676107	15.8673726527372	12.8845440104734	11.7573156146371	7.12947327199629	9.08063075060153	12.2933295247112
EPHA5	0.650851296426249	4.62092626704426	5.66691880454899	7.15808000581857	0	1.01849618171375	4.54031537530077	1.75618993210159
EPHA5-AS1	0.650851296426249	1.54030875568142	0	2.14742400174557	0	0	0	0
EPHA6	1.95255388927875	2.31046313352213	2.2667675218196	0.715808000581857	0	0	0	0
EPHA7	0.650851296426249	3.85077188920355	0	1.43161600116371	0	0	0	0
EPHA8	0.650851296426249	0	0	0	0	1.01849618171375	1.13507884382519	0
EPHB1	1.3017025928525	0.77015437784071	0	0	0	0	0	0
EPHB2	289.628826909681	309.602059891965	323.014371859292	297.776128242053	378.585562791315	363.603136871811	397.277595338817	324.895137438795
EPHB3	351.459700070174	291.888509201629	360.416035969316	345.735264281037	44.677799335621	47.8693205405465	56.7539421912596	59.7104576914542
EPHB4	2650.26647904768	2759.46313580326	2485.51058767519	2501.74896203359	907.664765449985	839.240853732134	796.825348365284	698.963592976434
EPHB6	13.017025928525	20.7941682016992	20.4009076963764	8.58969600698228	23.5146312292742	16.2959389074201	11.3507884382519	14.0495194568127
EPHX1	1409.09305676283	1491.78902987746	1440.53076011635	1503.1968012219	2993.41255548661	2955.67591933332	2797.9693500291	2792.34199204153
EPHX2	195.255388927875	217.953688928921	182.474785506478	226.911136184449	473.819819269876	506.192602311736	463.112168280678	419.729393772281
EPHX3	4.55595907498374	0.77015437784071	3.40015128272939	5.72646400465486	44.677799335621	30.5548854514127	26.1068134079794	36.8799885741334
EPHX4	154.902608549447	141.708405522691	149.606656440093	156.046144126845	118.748887707835	99.812625807948	107.832490163393	86.0533066729781
EPM2A	173.126444849382	214.873071417558	213.076147051042	189.689120154192	168.129613289311	185.366305071903	174.802141949079	166.838043549651
EPM2AIP1	942.432677225208	934.967414698622	840.97075059507	885.454496719757	597.271633223565	508.229594675164	634.509073698282	725.306441957958
EPN1	1989.00156187862	2211.11321878068	2041.22415339855	1969.18780960069	3031.03596545345	3154.2826747675	2896.72120944189	2283.04691173207
EPN2	1214.48851913138	1159.85249302811	1302.25794128536	1201.84163297694	1200.42192425445	1176.36308987939	1154.37518417022	1369.82814703924
EPN2-AS1	9.76276944639373	3.85077188920355	6.80030256545879	2.14742400174557	5.87865780731856	1.01849618171375	3.40523653147557	1.75618993210159
EPN2-IT1	13.017025928525	4.62092626704426	4.53353504363919	7.15808000581857	5.87865780731856	5.09248090856877	6.81047306295115	8.78094966050796
EPN3	20.82724148564	21.5643225795399	18.1341401745568	20.042624016292	16.460241860492	14.2589465439926	14.7560249697275	19.3180892531175
EPO	0	0.77015437784071	0	0.715808000581857	2.35146312292742	0	4.54031537530077	3.51237986420319
EPOR	61.1800218640674	64.6929677386196	63.4694906109487	78.0230720634224	9.40585249170969	8.14796945371004	9.08063075060153	7.02475972840637
EPPIN	0.650851296426249	0	0	0.715808000581857	0	0	0	0
EPPIN-WFDC6	0	0	0	0.715808000581857	0	0	0	0
EPPK1	586.41701808005	586.857635914621	641.495208674946	572.646400465486	450.305188040601	537.765983944863	524.406425847238	567.249348068814
EPRS	16124.8408689603	16415.8405636747	17649.0519248874	17069.157581875	23277.1334538586	24579.3683532981	24193.0704772901	25942.4376770047
EPS15	1892.0247187111	1808.32247916999	1880.28365934936	1866.82726551748	1258.03277076617	1329.13751713645	1253.12704358301	1334.70434839721
EPS15L1	879.300101471862	873.355064471365	973.576650621517	962.045952782016	561.999686379654	567.302373214562	560.728948849645	491.733180988446
EPS8	1847.11597925769	1908.44254828928	2106.96041153131	2055.80057767109	1325.0494697696	1430.98713530783	1514.19517766281	1362.80338731084
EPS8L1	225.194548563482	177.135506903363	236.877206030148	202.573664164666	407.978851827908	353.418175054673	341.658731991383	307.333238117779
EPS8L2	2979.59723503937	3250.0514744878	3234.67725363656	2929.08633838096	9343.53871895211	9609.51147446928	9182.7878465458	9274.43903142851
EPS8L3	1.3017025928525	1.54030875568142	0	0	0	0	0	0
EPSTI1	5.85766166783624	6.16123502272568	9.06707008727838	5.72646400465486	5.87865780731856	1.01849618171375	1.13507884382519	1.75618993210159
EPT1	3928.53842522884	3709.8336380587	4135.71734355985	3882.54259515599	2079.8691322293	2248.83956922397	2355.28860093727	3055.77048185677
EPX	1.3017025928525	1.54030875568142	0	0.715808000581857	8.23012093024598	8.14796945371004	10.2157095944267	7.02475972840637
EPYC	0	0	0	0	0	0	0	0
EQTN	0.650851296426249	0.77015437784071	0	0	0	0	0	0
ERAL1	1860.78385648264	1779.05661281204	1798.68002856385	1949.86099358498	2494.90237342599	2431.15038575073	2332.58702406077	2070.54792994778
ERAP1	1369.39112768083	1314.65352297409	1476.79904046547	1322.09737707469	1616.6308970126	1765.05388290994	1719.64444839516	1963.42034408958
ERAP2	272.055841906172	293.428817957311	243.677508595607	257.690880209469	290.405695681537	286.197427061565	265.608449455095	240.598020697918
ERAS	0.650851296426249	0.77015437784071	0	0	1.17573156146371	3.05548854514126	0	1.75618993210159
ERBB2	1438.38136510201	1512.58319807915	1463.19843533455	1401.55206513928	1610.75223920528	1563.39163893061	1313.28622230575	1292.55579002677
ERBB2IP	1986.39815669291	1953.88165658188	2134.16162179315	1971.33523360243	494.982987376222	483.785686314034	513.055637408987	651.546464809691
ERBB3	316.964581359583	342.718698139116	327.547906902932	349.314304283946	266.891064452262	277.030961426141	257.662897548318	231.81707103741
ERBB4	1.95255388927875	1.54030875568142	0	0	0	0	0	0
ERC1	2434.8346999306	2442.15953213289	2537.64624067704	2564.02425808421	1186.31314551688	1225.25090660165	1192.96786486028	1095.86251763139
ERC2	41.6544829712799	41.5883364033983	40.8018153927527	45.8117120372389	18.8117049834194	23.4254121794164	12.4858672820771	21.0742791852191
ERC2-IT1	0.650851296426249	1.54030875568142	0	1.43161600116371	0	0	0	0
ERCC1	2823.39292389707	2704.78217497657	2764.322992859	2715.05974620698	3788.20709103608	3677.78971216837	3524.41981007722	3039.96477246786
ERCC2	917.049476664584	898.000004562268	902.173473684199	880.443840715684	1427.33811561695	1405.52473076498	1239.50609745711	1097.6187075635
ERCC3	2231.76909544561	2219.58491693693	2144.36207564134	2244.7738898247	2439.6429900372	2467.81624829243	2304.21005296514	2060.01079035517
ERCC4	381.398859705782	348.879933161842	437.486131711182	400.85248032584	181.062660465412	191.477282162186	187.288009231157	226.548501241105
ERCC5	1723.45423293671	1763.65352525523	1787.34619095475	1855.37433750817	1310.94069103204	1344.41495986216	1353.01398183963	1420.75765507019
ERCC6	1005.56525297855	967.313898567932	1071.04765405976	994.973120808781	336.259226578621	368.695617780379	419.979172215321	449.584622618008
ERCC6-PGBD3	519.379334548147	544.499145133382	597.293241999464	528.266304429411	186.94131827273	167.033373801056	208.854507263835	186.156132802769
ERCC6L	603.339151787133	606.111495360639	640.361824914036	680.733408553346	149.317908305891	177.218335618193	146.42517085345	175.618993210159
ERCC6L2	513.52167288031	549.890225778267	548.557740280342	544.729888442793	202.225828571758	202.680740161037	273.554001361871	296.796098525169
ERCC8	393.76503433788	422.81475343455	426.152294102084	380.809856309548	522.024813289888	540.821472490004	532.351977754015	619.935046031862
EREG	701.617697547496	683.12693314471	644.895359957675	723.681888588257	647.828090366505	642.671090661379	704.883962015444	929.024474081743
ERF	1163.07126671371	1247.65009210195	1137.91729595344	1120.95532891119	250.43082259177	223.050663795312	202.044034200884	168.594233481753
ERG	0.650851296426249	0	0	2.86323200232743	0	0	0	1.75618993210159
ERGIC1	7585.67185984793	7682.28991896108	7505.26726474468	7633.37651820492	8529.93247841922	8482.03620131215	8133.97499485132	7107.30065521515
ERGIC2	782.974109600777	824.06518428956	811.502772811415	819.600160666226	583.162854486001	631.467632662528	627.698600635331	820.140698291444
ERGIC3	4606.72547610499	4717.96571865219	4482.53277439825	4876.08409996361	9726.82720798928	9664.51026828182	9367.80569808931	8631.67351627933
ERH	4382.18177883793	4406.82335000454	4345.39333932817	4394.34531557202	6470.0507827348	6409.39647152466	6505.13685396217	6311.74661597312
ERI1	889.062870918256	735.497430837878	810.369389050506	762.335520619678	537.309323588916	476.656213042037	506.245164346035	677.889313791215
ERI2	664.5191736512	589.168099048143	694.764245437706	669.280480544036	778.334293688977	765.909128648744	804.770900272061	1018.59016061892
ERI3	1490.44946881611	1490.24872112177	1446.1976789209	1506.77584122481	2323.24556545229	2388.37354611876	2233.83516464798	1916.00321592284
ERI3-IT1	29.9391596356074	22.3344769573806	30.6013615445645	24.3374720197831	56.4351149502581	70.2762365382491	43.1329960653573	45.6609382346414
ERICH1	645.644486054839	641.538596741311	717.431920655902	689.323104560328	514.970423921106	487.859671040889	493.759297063958	523.344599766275
ERICH1-AS1	0	0	0	0	0	0	0	0
ERICH2	22.1289440784925	35.4271013806727	36.2682803491135	32.2113600261836	45.8535308970847	31.5733816331264	38.5926806900565	40.3923684383366
ERICH3	0.650851296426249	2.31046313352213	1.1333837609098	3.57904000290929	2.35146312292742	2.03699236342751	0	10.5371395926096
ERICH3-AS1	0	2.31046313352213	0	0	0	0	0	1.75618993210159
ERICH4	0	0	0	0	0	0	0	0
ERICH5	59.2274679747886	73.1646658948675	65.7362581327683	79.4546880645861	62.3137727575767	39.7213510868364	28.3769710956298	24.5866590494223
ERICH6	3.90510777855749	0.77015437784071	0	1.43161600116371	3.52719468439113	2.03699236342751	0	3.51237986420319
ERICH6-AS1	4.55595907498374	4.62092626704426	1.1333837609098	2.14742400174557	5.87865780731856	8.14796945371004	5.67539421912596	17.5618993210159
ERICH6B	0	0	0	0	0	0	1.13507884382519	0
ERLEC1	1197.5663854243	1199.90052067583	1229.72138058713	1247.65334501418	961.748417277316	939.053479540082	984.113357596441	1018.59016061892
ERLIN1	2460.21790049122	2439.84906899937	2616.98310394072	2651.3528341552	2565.44626711382	2681.70044645232	2659.48973108242	2420.029726436
ERLIN2	1761.85445942586	1723.60549760751	1776.01235334565	1680.7171853662	2101.03230033565	2160.23040141487	1988.65813438174	2411.24877677549
ERMAP	301.995001541779	271.09434099993	247.077659878336	249.101184202486	209.280217940541	247.494572156442	206.584349576185	217.767551580598
ERMARD	576.00339733723	579.156092136214	564.42511293308	614.163264499233	862.986966114364	785.260556101305	812.716452178837	869.314016390288
ERMN	0	0.77015437784071	0	0	0	0	0	0
ERMP1	1790.49191646861	1695.87994000524	1704.60917640834	1836.76332949305	1971.70182857464	2034.95537106408	2005.68431703911	2130.25838763923
ERN1	266.198180238336	237.977702752779	219.876449616501	236.932448192595	81.1254777409961	131.386007441074	148.6953285411	163.325663685448
ERN2	33.1934161177387	36.1972557585134	44.2019666754821	36.5062080296747	1.17573156146371	14.2589465439926	12.4858672820771	12.2933295247112
ERO1A	2149.11098079947	1894.57976948815	2134.16162179315	1989.94624161756	2392.61372757865	2190.78528686629	2341.66765481137	3006.59716375793
ERO1B	226.496251156335	210.252145150514	250.477811161065	214.026592173975	378.585562791315	395.176518504937	404.088068401768	505.782700445259
ERP27	1.3017025928525	0.77015437784071	0	1.43161600116371	1.17573156146371	4.07398472685502	4.54031537530077	8.78094966050796
ERP29	3105.86238654606	3123.74615652192	3187.07513567835	3436.5942107935	5545.92577542433	5729.04102213987	5615.23504040322	5342.32977345305
ERP44	1505.41904863391	1487.16810361041	1628.67246442738	1652.08486534293	2203.32094618299	2098.10213433034	2065.84349576185	2054.74222055886
ERRFI1	2114.61586208888	2011.64323491993	1947.15330124303	1885.43827353261	228.09192292396	201.662243979324	191.828324606457	244.110400562121
ERV3-1	124.96344891384	139.397942389169	134.872667548266	133.856096108807	245.727896345916	287.215923243279	351.874441585809	377.580835401842
ERVFRD-1	0.650851296426249	1.54030875568142	0	2.14742400174557	5.87865780731856	0	4.54031537530077	5.26856979630478
ERVH48-1	0	1.54030875568142	0	0	1.17573156146371	11.2034579988513	13.6209461259023	10.5371395926096
ERVK13-1	129.519407988824	135.547170499965	149.606656440093	125.982208102407	208.104486379077	180.273824163335	208.854507263835	210.742791852191
ERVMER34-1	558.430412333721	571.454548357807	547.424356519433	629.195232511452	319.798984718129	359.529152144956	306.471287832802	252.891350222629
ERVV-1	0.650851296426249	1.54030875568142	0	0	0	0	0	0
ERVV-2	0	0	0	0.715808000581857	0	0	0	0
ERVW-1	6.50851296426249	2.31046313352213	1.1333837609098	5.010656004073	9.40585249170969	12.2219541805651	7.94555190677634	10.5371395926096
ESAM	0.650851296426249	3.08061751136284	1.1333837609098	2.14742400174557	59.9623096346493	56.0172899942565	63.5644152542107	54.4418878951494
ESCO1	551.921899369459	597.639797204391	618.82753345675	629.911040512034	232.794849169815	196.569763070755	239.501636047115	261.672299883137
ESCO2	825.93029516491	829.456264934445	867.038577095995	873.285760709866	599.623096346493	626.375151753959	660.615887106261	994.003501569502
ESD	3344.07396103807	3250.0514744878	3429.61926051305	3448.76294680339	5025.0766936959	5119.98030547505	5032.9395935209	5228.17742786644
ESF1	2067.10371744977	2132.55747224093	2393.70650304149	2276.26944185031	1202.77338737738	1055.16204425545	1241.77625514476	1289.04341016257
ESM1	2.60340518570499	3.85077188920355	1.1333837609098	0	0	1.01849618171375	0	1.75618993210159
ESPL1	2432.23129474489	2424.44598144256	2623.78340650618	2483.13795401846	561.999686379654	611.097709028253	616.347812197079	558.468398408306
ESPN	7.15936426068874	14.6329331789735	13.6006051309176	8.58969600698228	31.7447521595202	41.758343450264	27.2418922518046	50.9295080309462
ESPNL	0.650851296426249	0	1.1333837609098	0	0	5.09248090856877	2.27015768765038	0
ESPNP	0	0	0	0	0	0	0	0
ESR1	14.3187285213775	13.8627788011328	23.8010589791058	14.3161600116371	9.40585249170969	11.2034579988513	7.94555190677634	19.3180892531175
ESR2	28.6374570427549	21.5643225795399	23.8010589791058	22.1900480180376	19.9874365448831	20.3699236342751	26.1068134079794	24.5866590494223
ESRG	1.3017025928525	0.77015437784071	0	0.715808000581857	0	0	0	0
ESRP1	602.688300490706	639.228133607789	582.559253107636	634.205888515525	365.652515615214	370.732610143807	317.822076271054	405.679874315468
ESRP2	2766.11800981156	2644.710133505	2912.79626553818	2751.56595423666	1664.83589103261	1658.11178382999	1612.9470370756	1362.80338731084
ESRRA	3097.40131969252	3271.61579706734	3197.27558952654	3167.45040257472	3128.62168505494	3105.39485804524	2968.23117660288	2688.72678604754
ESRRB	0.650851296426249	3.85077188920355	0	0.715808000581857	3.52719468439113	2.03699236342751	2.27015768765038	1.75618993210159
ESRRG	0.650851296426249	2.31046313352213	0	2.14742400174557	0	0	0	0
ESX1	0	0	0	0	0	0	0	0
ESYT1	4438.80584162702	4355.22300668922	4606.07160433742	4511.02201966686	5531.81699668676	5926.62928139234	5454.05384458004	4639.85380061241
ESYT2	3917.47395318959	3833.82849289105	3707.29828193595	3687.12701099715	5140.29838671935	5440.80660271488	5343.951196729	5272.08217616898
ESYT3	39.0510777855749	51.6003433153276	48.7355017191213	43.6642880354933	35.2719468439113	51.9433052674015	44.2680749091825	19.3180892531175
ETAA1	514.172524176736	586.08748153678	600.693393282193	541.866656440466	67.0166990034315	50.9248090856878	52.2136268159588	98.3466361976892
ETF1	10741.6497962188	10450.9949072984	11098.0937868287	10972.6208409193	9585.73942061364	9628.86290192184	9667.46651285916	10145.5092377509
ETFA	4097.10891100324	4007.88338228306	4014.4452811425	4201.7929634155	7864.46841463076	8196.8572704323	8190.72893704258	8593.03733777309
ETFB	1792.44447035789	1815.25386857055	1771.47881830201	1795.2464654593	3294.39983522132	3331.50101038569	3066.98303601567	2799.36675176994
ETFDH	605.942556972838	609.192112872002	485.088249669394	495.339136402645	1051.10401594856	996.089265716052	750.287115768452	772.723570124701
ETHE1	1374.59793805224	1507.19211743427	1439.39737635544	1430.18438516255	2564.27053555235	2550.31443901124	2600.46563120351	2372.61259826925
ETNK1	736.112816258087	690.828476923117	751.433433483196	712.94476857953	1362.67287973644	1420.80217349069	1474.46741812892	2254.94787281845
ETNK2	165.967080588693	197.159520727222	156.406959005552	196.131392159429	193.995707641512	163.977885255915	153.235643916401	152.788524092839
ETNPPL	1.3017025928525	0.77015437784071	0	0.715808000581857	1.17573156146371	1.01849618171375	0	1.75618993210159
ETS1	1379.15389712722	1246.87993772411	1205.92032160803	1247.65334501418	788.91587774215	769.983113375599	872.875630901572	1006.29683109421
ETS2	2305.31529194177	2574.62608512149	2068.42536366038	2193.95152178339	545.539444519162	472.582228315182	485.813745157182	569.005538000916
ETV1	224.543697267056	241.058320264142	224.40998466014	236.932448192595	63.4895043190404	57.0357861759703	64.6994940980359	56.198077827251
ETV2	11.7153233356725	6.93138940056639	5.66691880454899	11.4529280093097	16.460241860492	6.11097709028253	9.08063075060153	5.26856979630478
ETV3	422.402491380635	452.850774170338	414.818456492986	454.538080369479	329.204837209839	356.473663599814	338.253495459907	300.308478389372
ETV3L	0	0.77015437784071	0	0.715808000581857	0	0	0	0
ETV4	794.038581640023	895.689541428746	795.635400158678	879.012224714521	646.652358805041	702.762365382491	726.450460048123	595.34838698244
ETV5	1309.51280840961	1284.6175022383	1305.65809256809	1239.06364900719	804.200388041178	802.574991190439	725.315381204297	785.016899649412
ETV6	423.053342677062	475.185251127718	442.019666754821	476.012320386935	228.09192292396	215.921190523316	220.205295702087	238.841830765817
ETV7	31.8917135248862	32.3464838693098	30.6013615445645	42.9484800349114	42.3263362126936	33.6103739965539	32.9172864709306	36.8799885741334
EVA1A	193.302835038596	190.228131326655	176.807866701929	157.477760128009	65.8409674419678	45.832328177119	66.9696517856863	66.7352174198605
EVA1B	119.75663854243	147.099486167576	109.93822480825	92.3392320750596	242.200701661524	214.902694341602	205.44927073236	208.98660192009
EVA1C	638.48512179415	616.893656650409	619.96091721766	623.468768506798	115.221693023444	101.849618171376	111.237726694869	89.5656865371812
EVADR	0	0.77015437784071	1.1333837609098	0.715808000581857	0	0	1.13507884382519	0
EVC	982.785457603636	991.188684280994	1110.7160856916	1062.25907286348	686.627231894807	808.685968280722	866.065157838621	741.112151346872
EVC2	160.109418920857	145.559177411894	168.87418037556	172.509728140228	54.0836518273307	65.1837556296803	41.9979172215321	73.7599771482669
EVI2A	117.153233356725	102.430532252814	130.339132504627	141.014176114626	34.0962152824476	35.6473663599814	35.1874441585809	43.9047483025398
