	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AARD	19.4020242280488	-0.609289738447	0.894735711046029	-0.680971744980072	0.495889369110957	0.999822101507923
AARS	4651.84874880929	-0.149636629135618	0.095314287795016	-1.56992862872173	0.116431716382413	0.999822101507923
AARS2	1058.4027986421	-0.0558899253401841	0.141954938380984	-0.39371596351361	0.693790754198591	0.999822101507923
AARSD1	1032.05321777712	-0.137699063994001	0.145302101658737	-0.947674276022572	0.343295300483723	0.999822101507923
AASDH	388.674894885336	-0.0495709421541235	0.206370447448124	-0.240203685978751	0.810172356325717	0.999822101507923
AASDHPPT	2297.7373988161	0.285648897051886	0.156120517949092	1.82966916075074	0.0672994250454465	0.999822101507923
AASS	722.334481547792	-0.123284083525128	0.159462235809149	-0.773124012086967	0.439448991552619	0.999822101507923
AATBC	26.5858945211474	-0.113519174202601	0.79196931626506	-0.143337843867435	0.886023369315729	0.999822101507923
AATF	2923.95600593869	-0.0707530395567827	0.107586791350183	-0.65763685921713	0.510771503841792	0.999822101507923
AATK	59.4764301717554	0.304875316941215	0.493917868041724	0.617259136928937	0.537063815089913	0.999822101507923
AATK-AS1	0.0894760000727321	-1.33348327104853	7.05597998322673	-0.188986260479544	0.850103585296731	0.999822101507923
ABALON	1054.60738824532	-0.138992326344652	0.13980550915138	-0.994183470939992	0.320133553674419	0.999822101507923
ABAT	41.6522321174186	0.126547779715174	0.599442717129471	0.211109045283207	0.832802182175401	0.999822101507923
ABCA1	4.30907876450389	-0.624971267793812	1.77922464022736	-0.351260461250104	0.725392954693687	0.999822101507923
ABCA10	161.79114418744	0.125136356911327	0.315419749885033	0.396729618094421	0.691566856693273	0.999822101507923
ABCA11P	198.934088865108	-0.099095174782418	0.27409005327795	-0.361542396731658	0.71769401720092	0.999822101507923
ABCA12	1653.07989782667	0.292128980838282	0.159511588895437	1.83139659545225	0.0670413691046395	0.999822101507923
ABCA13	3.85940373244935	2.16833895040621	1.87617951625366	1.15572040501536	0.247795539054381	0.999822101507923
ABCA17P	6.43379424024782	0.429282809865319	1.43790709401415	0.298546972646825	0.765285730689045	0.999822101507923
ABCA2	2039.08753741961	-0.0936034468295072	0.133854421899319	-0.699292899713932	0.484369003405455	0.999822101507923
ABCA3	29.9653327636454	-0.445311175025238	0.681533235849544	-0.653396124504698	0.513500936636029	0.999822101507923
ABCA4	0.779150868577798	4.09186270093729	4.43588467947998	0.922445689326843	0.356296147014826	0.999822101507923
ABCA5	228.367707487568	0.567011959011374	0.281407067345753	2.01491726685993	0.0439133184767456	0.999822101507923
ABCA6	162.811841018768	0.235408187772454	0.296560796499473	0.793794023185637	0.427315352688421	0.999822101507923
