s23.METTL14.input	s24.METTL14.input	s23.METTL14.m6A	s24.METTL14.m6A
ENSG00000033100.16_peak_2	552.561015844057	599.500456144023	701.34593007326	948.69064373359
ENSG00000033170.16_peak	91.6691086192905	32.1683171589476	85.1387564656139	75.9972612453252
ENSG00000033170.16_peak_2	10.1854565132545	26.3195322209571	63.175425087528	30.092875258216
ENSG00000033170.16_peak_3	550.014651715743	426.961300473304	1050.04466307591	855.351725559802
ENSG00000033170.16_peak_4	218.987315034972	198.858687891676	137.209126361975	124.961939631575
ENSG00000033178.12_peak	40.741826053018	49.7146719729189	55.0317179473389	62.7359941823826
ENSG00000033327.12_peak	58.5663749512134	81.8829891318665	61.6947510620391	17.8517056616536
ENSG00000033800.13_peak	239.358228061481	166.690370732728	170.03073392698	145.873937692369
ENSG00000034677.12_peak	134.957298800622	131.597661104785	277.379600774928	138.733255427708
ENSG00000034677.12_peak_2	61.112739079527	70.1854192558856	125.116955153815	134.142816828997
ENSG00000034677.12_peak_3	379.40825511873	216.405042705647	279.847390817409	158.625156022122
ENSG00000035403.17_peak	40.741826053018	40.9414945659332	14.5599612506412	13.7713157961328
ENSG00000035928.15_peak	28.0100054114499	67.2610267868903	41.9524307221866	74.977163778945
ENSG00000036549.12_peak	40.741826053018	102.353736414833	151.769087612616	162.195497154453
ENSG00000036549.12_peak_2	198.616402008463	73.1098117248808	52.3171489006091	27.0325828590754
ENSG00000037474.14_peak	104.400929260859	78.9585966628713	25.9117954460564	36.2134600564973
ENSG00000037637.10_peak	218.987315034972	213.480650236652	247.519341260901	213.710419206653
ENSG00000037749.11_peak	114.586385774113	96.5049514768427	318.59169448437	342.752748703749
ENSG00000038219.12_peak	455.799178968139	377.246628500385	114.258678966896	69.876676447044
ENSG00000038219.12_peak_2	94.2154727476041	35.0927096279428	76.2547123126803	38.7637037224478
ENSG00000038219.12_peak_3	297.924603012694	263.195322209571	294.900910076547	200.9592008769
ENSG00000038219.12_peak_4	185.884581366895	131.597661104785	116.726469009378	92.8288694405986
ENSG00000038532.15_peak	58.5663749512134	73.1098117248808	30.3538175225232	8.16077973104164
ENSG00000038532.15_peak_2	198.616402008463	96.5049514768427	67.3706681597467	43.8641910543488
ENSG00000038532.15_peak_3	122.225478159054	108.202521352824	82.1774084146361	80.0776511108461
ENSG00000038532.15_peak_4	305.563695397635	298.288031837514	377.571876499679	356.014015766691
ENSG00000040199.18_peak	50.9272825662725	29.2439246899523	75.2675962956877	88.7484795750778
ENSG00000040487.12_peak	66.2054673361543	23.3951397519619	41.4588727136903	81.0977485772263
ENSG00000040531.14_peak	17.8245488981954	0	36.276513624479	1.53014619957031
ENSG00000040633.12_peak	1400.50027057249	1356.91810561379	1380.97530777268	1825.46441608738
ENSG00000040633.12_peak_2	94.2154727476041	70.1854192558856	143.625380472427	80.0776511108461
ENSG00000040933.15_peak	86.5763803626633	61.4122418488999	56.5123919728278	90.2786257746481
ENSG00000041802.10_peak	48.3809184379589	55.5634569109094	88.1001045165918	92.8288694405986
ENSG00000041988.15_peak	124.771842287368	175.463548139714	296.381584102036	307.049337380442
ENSG00000042088.13_peak	234.265499804854	198.858687891676	206.060468547211	251.45402546272
ENSG00000043093.13_peak	15.2781847698818	17.5463548139714	21.9633313780859	11.2210721301823
ENSG00000043143.20_peak	1881.76309082377	1567.47436338144	2582.04872144846	2626.24092719584
ENSG00000043143.20_peak_2	641.683760335034	739.871294655794	251.961363337368	443.232349142199
ENSG00000043143.20_peak_3	160.420940083758	210.556257767657	279.353832808913	308.579483580012
ENSG00000043462.11_peak	626.405575565152	655.063913054932	318.344915480122	187.187885080768
ENSG00000044090.8_peak	117.132749902427	58.4878493799046	56.759170977076	69.876676447044
ENSG00000047188.15_peak	38.1954619247044	64.3366343178951	23.4440054035749	32.1330701909764
ENSG00000047346.12_peak	109.493657517486	58.4878493799046	109.569877886181	156.074912356171
ENSG00000047346.12_peak_2	170.606396597013	149.144015918757	83.9048614443732	243.293245731679
ENSG00000047365.11_peak	114.586385774113	210.556257767657	130.052535238778	240.743002065728
ENSG00000047578.12_peak	0	14.6219623449762	17.7680883058673	1.53014619957031
ENSG00000047578.12_peak_2	22.9172771548226	58.4878493799046	44.4202207646681	52.0249707853904
ENSG00000047644.18_peak	180.791853110267	201.783080360671	217.659081746874	366.725039163684
ENSG00000047849.21_peak	516.911918047666	447.43204775627	222.594661831837	221.871198937695
ENSG00000048140.17_peak	193.523673751836	231.027005050623	174.225976999198	157.605058555742
ENSG00000048405.9_peak	201.162766136776	222.253827643638	117.220027017874	197.38885974457
ENSG00000048405.9_peak_2	58.5663749512134	32.1683171589476	100.685833733248	65.7962865815232
ENSG00000048405.9_peak_3	239.358228061481	160.841585794738	234.686833039997	237.172660933398
ENSG00000048471.13_peak	50.9272825662725	70.1854192558856	20.9762153610933	76.5073099785154
ENSG00000048471.13_peak_2	53.4736466945861	78.9585966628713	69.3449001937319	170.866325618684
ENSG00000048471.13_peak_3	50.9272825662725	76.034204193876	113.518341954152	83.1379435099867
ENSG00000048471.13_peak_4	43.2881901813316	35.0927096279428	36.276513624479	44.3742397875389
ENSG00000048649.13_peak	422.696445300062	415.263730597323	1424.65519152461	1311.33529303175
ENSG00000048707.14_peak	53.4736466945861	116.975698759809	58.2398450025649	16.8316081952734
ENSG00000048707.14_peak_2	73.8445597210951	64.3366343178951	94.0228006185476	75.9972612453252
ENSG00000048707.14_peak_3	119.67911403074	99.4293439458379	33.3151655735011	84.1580409763669
ENSG00000049089.14_peak	17.8245488981954	17.5463548139714	17.5213093016191	2.04019493276041
ENSG00000049239.12_peak	168.060032468699	134.522053573781	95.2566956397883	65.7962865815232
ENSG00000049239.12_peak_2	165.513668340386	233.951397519619	224.075335857326	188.718031280338
ENSG00000049239.12_peak_3	246.997320446422	307.061209244499	271.210125668724	181.067300282486
ENSG00000049239.12_peak_4	150.235483570504	146.219623449762	141.651148438442	90.2786257746481
ENSG00000049239.12_peak_5	155.328211827131	187.161118015695	123.883060132574	210.650126807512
ENSG00000049239.12_peak_6	208.801858521717	195.934295422681	229.998031959282	183.107495215247
ENSG00000049618.22_peak	0	0	0	0
ENSG00000049618.22_peak_2	152.781847698818	116.975698759809	61.4479720577909	52.0249707853904
ENSG00000049618.22_peak_3	669.693765746483	1193.15212735005	1206.99610977773	1428.13645293229
ENSG00000049618.22_peak_4	567.839200613938	567.332138985075	1227.72554613458	1292.46348990372
ENSG00000049618.22_peak_5	527.09737456092	587.802886268042	77.2418283296729	114.250916234583
ENSG00000049618.22_peak_6	465.984635481393	406.490553190337	381.273561563402	430.991179545636
ENSG00000049618.22_peak_7	532.190102817548	482.524757384213	171.511407952469	123.941842165195
ENSG00000049618.22_peak_8	384.500983375357	330.456348996461	116.726469009378	286.137339319647
ENSG00000049618.22_peak_9	117.132749902427	280.741677023542	88.8404415293363	52.0249707853904
ENSG00000049656.13_peak	305.563695397635	137.446446042776	144.859275493668	62.7359941823826
ENSG00000050344.8_peak	104.400929260859	99.4293439458379	282.315180859891	307.049337380442
ENSG00000051009.10_peak	43.2881901813316	58.4878493799046	42.9395467391792	62.2259454491925
ENSG00000051108.14_peak	114.586385774113	81.8829891318665	48.3686848326386	83.6479922431768
ENSG00000052723.11_peak	45.8345543096453	61.4122418488999	71.3191322277172	41.8239961215884
ENSG00000052795.12_peak	15.2781847698818	14.6219623449762	38.9910826712087	19.3818518612239
ENSG00000052795.12_peak_2	180.791853110267	204.707472829666	86.6194304911029	95.8891618397392
ENSG00000052802.12_peak	22.9172771548226	11.6975698759809	19.4955413356044	2.04019493276041
ENSG00000053254.15_peak	567.839200613938	441.58326281828	658.899941342577	470.774980734464
ENSG00000053254.15_peak_2	870.85653188326	859.771385884598	792.900940649326	441.192154209439
ENSG00000053254.15_peak_3	1191.69841205078	1052.78128883828	899.262691480282	542.691852114269
ENSG00000053254.15_peak_4	91.6691086192905	61.4122418488999	29.6134805097788	25.5024366595051
ENSG00000053372.4_peak	33.1027336680771	52.6390644419142	84.3984194528695	92.8288694405986
ENSG00000053524.12_peak	12.7318206415681	20.4707472829666	56.2656129685797	45.3943372539191
ENSG00000053770.11_peak	50.9272825662725	26.3195322209571	108.089203860692	68.3465302474737
ENSG00000054116.11_peak	145.142755313877	172.539155670719	117.466806022122	194.328567345429
ENSG00000054118.13_peak	1133.13203709956	1046.93250390029	418.290412200625	455.983567471952
ENSG00000054118.13_peak_2	1222.25478159054	1032.31054155532	634.46881992201	610.528333628553
ENSG00000054267.21_peak	58.5663749512134	70.1854192558856	10.3647181784226	10.200974663802
ENSG00000054267.21_peak_2	218.987315034972	277.817284554547	191.006949288073	341.222602504178
ENSG00000054267.21_peak_3	63.6591032078406	84.8073816008617	79.9563973764027	147.91413262513
ENSG00000054277.13_peak	25.4636412831363	20.4707472829666	40.965314705194	65.7962865815232
ENSG00000054523.17_peak	15.2781847698818	20.4707472829666	21.9633313780859	11.2210721301823
ENSG00000054654.16_peak	155.328211827131	198.858687891676	50.0961378623757	192.288372412669
ENSG00000054654.16_peak_2	45.8345543096453	93.5805590078474	11.3518341954152	37.2335575228775
ENSG00000054654.16_peak_3	89.1227444909769	78.9585966628713	60.7076350450465	43.8641910543488
ENSG00000054965.10_peak	157.874575955445	219.329435174642	294.900910076547	303.478996248111
ENSG00000055070.16_peak	682.425586388052	573.180923923066	341.542141879448	359.584356899022
ENSG00000055130.15_peak	162.967304212072	166.690370732728	108.582761869189	74.977163778945
ENSG00000055130.15_peak_2	106.947293389172	131.597661104785	291.199225012825	181.067300282486
ENSG00000055163.19_peak	883.588352524828	731.098117248808	442.968312625441	284.607193120077
ENSG00000055163.19_peak_2	351.39824970728	263.195322209571	111.544109920167	171.376374351874
ENSG00000055208.18_peak	45.8345543096453	46.7902795039237	28.1328064842898	11.2210721301823
ENSG00000055208.18_peak_2	1265.54297177187	1128.81549303216	754.89697399511	854.841676826612
ENSG00000055208.18_peak_3	1084.7511186616	1044.0081114313	1028.57488970632	991.534737321559
ENSG00000055483.19_peak	557.653744100684	567.332138985075	280.834506834402	349.89343096841
ENSG00000055609.17_peak	234.265499804854	157.917193325743	102.166507758737	97.9293567724997
ENSG00000055609.17_peak_2	257.182776959676	365.549058624404	152.756203629609	314.190019645103
ENSG00000055609.17_peak_3	76.3909238494088	52.6390644419142	71.8126902362135	138.223206694518
ENSG00000055609.17_peak_4	208.801858521717	277.817284554547	122.895944115582	254.004269128671
ENSG00000055609.17_peak_5	124.771842287368	146.219623449762	129.80575623453	152.504571223841
ENSG00000055609.17_peak_6	73.8445597210951	29.2439246899523	65.1496571215133	60.6957992496222
ENSG00000055950.16_peak	150.235483570504	184.2367255467	71.8126902362135	53.0450682517706
