WT_Input	WT_Arc_IP
dsRNA_tag_4665	6.99540367059828	86.9142123356551
dsRNA_tag_4677	146.903477082564	359.664733941625
dsRNA_tag_4705	15.7396582588461	99.4939009631841
dsRNA_tag_4708	17.4885091764957	118.363433904478
dsRNA_tag_4709	10.4931055058974	82.3397801074627
dsRNA_tag_4714	8.74425458824785	89.7732324782753
dsRNA_tag_4758	36.7258692706409	152.099871587396
dsRNA_tag_4785	6.99540367059828	73.762719679602
dsRNA_tag_4801	12.241956423547	109.786373476617
dsRNA_tag_4841	17.4885091764957	96.0630767920398
dsRNA_tag_4874	250.085681223888	691.311070485572
dsRNA_tag_4880	3.49770183529914	82.9115841359867
dsRNA_tag_49	1.74885091764957	80.6243680218906
dsRNA_tag_4992	118.921862400171	305.915155260365
dsRNA_tag_5001	26.2327637647435	156.102499787065
dsRNA_tag_5002	5.24655275294871	81.7679760789387
dsRNA_tag_505	27.9816146823931	145.810027273632
dsRNA_tag_5071	6.99540367059828	97.778488877612
dsRNA_tag_508	1108.77148178983	9582.8637140345
dsRNA_tag_5099	17.4885091764957	88.6296244212272
dsRNA_tag_5102	171.387389929658	470.022911446766
dsRNA_tag_5213	15.7396582588461	90.9168405353234
dsRNA_tag_5215	1.74885091764957	295.622682746932
dsRNA_tag_5242	50.7166766118375	153.243479644444
dsRNA_tag_5289	26.2327637647435	109.786373476617
dsRNA_tag_5339	108.428756894273	354.518497684909
dsRNA_tag_5353	19.2373600941453	100.637509020232
dsRNA_tag_5512	62.9586330353845	200.70321401194
dsRNA_tag_556	29.7304656000427	102.352921105804
dsRNA_tag_56	5.24655275294871	78.3371519077944
dsRNA_tag_5643	232.597172047393	17315.9413957937
dsRNA_tag_5652	54.2143784471366	223.575375152902
dsRNA_tag_58	10.4931055058974	97.2066848490879
dsRNA_tag_59	10.4931055058974	82.3397801074627
dsRNA_tag_5955	3.49770183529914	72.6191116225539
dsRNA_tag_5991	190.624750023803	527.775118327695
dsRNA_tag_5998	8.74425458824785	104.640137219901
dsRNA_tag_6078	15.7396582588461	113.217197647761
dsRNA_tag_61	10.4931055058974	77.1935438507463
dsRNA_tag_6122	117.173011482521	455.727810733665
dsRNA_tag_618	111.926458729572	377.962462854395
dsRNA_tag_62	1.74885091764957	78.9089559363184
dsRNA_tag_6227	40.2235711059401	124.081474189718
dsRNA_tag_6270	234.346022965042	618.120154834494
dsRNA_tag_6300	526.40412621252	1284.84365209353
dsRNA_tag_6381	6.99540367059828	92.6322526208955
dsRNA_tag_6533	304.300059671025	926.322526208955
dsRNA_tag_6536	146.903477082564	371.100814512106
dsRNA_tag_6602	5.24655275294871	77.7653478792703
dsRNA_tag_6663	17.4885091764957	105.211941248425
dsRNA_tag_6675	36.7258692706409	120.07884599005
dsRNA_tag_6728	31.4793165176922	108.642765419569
dsRNA_tag_6729	34.9770183529914	141.807399073964
dsRNA_tag_6732	244.83912847094	787.945951306136
dsRNA_tag_6733	20.9862110117948	105.783745276949
dsRNA_tag_6734	78.6982912942306	299.6253109466
dsRNA_tag_6741	4286.43359915909	36985.9999770209
dsRNA_tag_6751	10.4931055058974	82.3397801074627
dsRNA_tag_6768	82.1959931295298	225.862591266998
dsRNA_tag_6786	22.7350619294444	104.068333191376
dsRNA_tag_6873	97.9356513883759	259.599028949917
dsRNA_tag_6905	22.7350619294444	112.073589590713
dsRNA_tag_6968	22.7350619294444	100.065704991708
dsRNA_tag_7000	106.679905976624	272.178717577446
dsRNA_tag_7040	66.4563348706836	206.421254297181
dsRNA_tag_7057	43.7212729412392	139.520182959867
dsRNA_tag_7092	779.987509271708	2644.59363192372
dsRNA_tag_7112	31.4793165176922	168.11038438607
dsRNA_tag_7122	204.615557365	533.493158612935
dsRNA_tag_763	36.7258692706409	132.086730589055
dsRNA_tag_841	10.4931055058974	96.6348808205639
dsRNA_tag_849	6.99540367059828	69.7600914799337
dsRNA_tag_865	12.241956423547	82.9115841359867
dsRNA_tag_9	127.666116988419	387.11132731078
dsRNA_tag_902	12.241956423547	97.778488877612
dsRNA_tag_904	13.9908073411966	119.507041961526
dsRNA_tag_907	26.2327637647435	132.658534617579
dsRNA_tag_910	10.4931055058974	113.789001676285
dsRNA_tag_912	24.483912847094	140.663791016915
dsRNA_tag_913	26.2327637647435	136.089358788723
dsRNA_tag_919	6.99540367059828	75.4781317651741
dsRNA_tag_924	24.483912847094	98.92209693466
dsRNA_tag_984	24.483912847094	97.2066848490879
dsRNA_tag_990	108.428756894273	266.460677292206
dsRNA_tag_999	8.74425458824785	78.9089559363184
