WT_Input	WT_Arc_IP
dsRNA_tag_1121	83.9448440471793	64.6138552232173
dsRNA_tag_1122	1350.11290842547	1374.61688457181
dsRNA_tag_1123	66.4563348706836	60.6112270235489
dsRNA_tag_1124	82.1959931295298	57.7522068809287
dsRNA_tag_1125	45.4701238588888	59.4676189665008
dsRNA_tag_1126	41.9724220235897	59.4676189665008
dsRNA_tag_1127	34.9770183529914	62.3266391091211
dsRNA_tag_1128	6162.95063379708	8310.02794653997
dsRNA_tag_1129	38.4747201882905	57.1804028524047
dsRNA_tag_113	24847.6738379651	29831.0161680995
dsRNA_tag_1130	337.528227106367	483.174404102819
dsRNA_tag_1131	599.855864753802	375.675246740299
dsRNA_tag_1132	61.2097821177349	88.6296244212272
dsRNA_tag_1133	48.9678256941879	56.0367947953566
dsRNA_tag_1134	29.7304656000427	98.350292906136
dsRNA_tag_1135	83.9448440471793	74.9063277366501
dsRNA_tag_1136	59.4609312000853	80.0525639933665
dsRNA_tag_1137	206.364408282649	162.964148129353
dsRNA_tag_1138	87.4425458824785	112.645393619237
dsRNA_tag_1139	290.309252329828	340.795201000332
dsRNA_tag_114	265.825339482735	161.820540072305
dsRNA_tag_1140	68.2051857883332	62.8984431376451
dsRNA_tag_1141	59.4609312000853	69.1882874514096
dsRNA_tag_1142	47.2189747765384	73.190915651078
dsRNA_tag_1143	43.7212729412392	93.2040566494196
dsRNA_tag_1144	223.852917459145	288.761034404644
dsRNA_tag_1145	73.4517385412819	113.789001676285
dsRNA_tag_1146	76.949440376581	48.603342424544
dsRNA_tag_1147	73.4517385412819	101.78111707728
dsRNA_tag_1148	162.64313534141	137.804770874295
dsRNA_tag_1149	85.6936949648289	54.8931867383085
dsRNA_tag_115	29.7304656000427	67.4728753658375
dsRNA_tag_1150	164.39198625906	144.09461518806
dsRNA_tag_1151	141.656924329615	156.102499787065
dsRNA_tag_1152	96.1868004707263	219.00094292471
dsRNA_tag_1153	92.6890986354272	172.684816614262
dsRNA_tag_1154	57.7120802824358	62.8984431376451
dsRNA_tag_1155	64.7074839530341	52.0341665956882
dsRNA_tag_1156	69.9540367059828	78.3371519077944
dsRNA_tag_1157	5192.33837450157	16747.5681914408
dsRNA_tag_1158	5089.15617036025	16812.7538506925
dsRNA_tag_1159	323.53741976517	204.705842211609
dsRNA_tag_116	31.4793165176922	76.0499357936982
dsRNA_tag_1160	297.304656000427	209.280274439801
dsRNA_tag_1161	288.560401412179	217.285530839138
dsRNA_tag_1162	323.53741976517	211.567490553897
dsRNA_tag_1163	521.157573459572	416.273332765506
dsRNA_tag_1164	45.4701238588888	89.7732324782753
dsRNA_tag_1165	36.7258692706409	81.1961720504146
dsRNA_tag_1166	187.127048188504	203.562234154561
dsRNA_tag_1167	31.4793165176922	65.7574632802654
dsRNA_tag_1168	71.7028876236323	51.4623625671642
dsRNA_tag_1169	61.2097821177349	68.6164834228856
dsRNA_tag_117	115.424160564872	118.935237933002
dsRNA_tag_1170	82.1959931295298	124.653278218242
dsRNA_tag_1171	61.2097821177349	74.9063277366501
dsRNA_tag_1172	47.2189747765384	61.754835080597
dsRNA_tag_1173	96.1868004707263	122.93786613267
dsRNA_tag_1174	61.2097821177349	85.770604278607
