enteric_water_1	sensory_water_1	enteric_water_2	sensory_water_2
CEP350	442.458503893896	206.111128509238	288.699424310821	227.26845495507
CEP41	65.6352056387106	87.7364938924461	90.2805759872326	111.568150614307
CEP44	28.5706189250858	1.39264276019756	23.8102617988306	44.6272602457229
CEP55	7.72178889867183	37.601354525334	22.8181675572126	27.2722145946084
CEP57	239.375455858827	140.656918779953	144.845759276219	121.485319557801
CEP57L1	26.2540822554842	9.7484993213829	24.8023560404485	23.1400608681526
CEP63	189.18382801746	243.712483034572	138.893193826512	86.7752282555723
CEP68	123.548622378749	51.5277821273096	186.513717424173	61.1558751515462
CEP70	25.4819033656171	19.4969986427658	15.873507865887	19.834337886988
CEP72	3.86089444933592	0	8.92884817456146	0.826430745291165
CEP76	1.54435777973437	2.78528552039511	14.8814136242691	0
CEP78	9.2661466784062	16.7117131223707	9.9209424161794	18.1814763964056
CEP83	53.2803434008357	12.533784841778	42.6600523895714	26.4457838493173
CEP83-AS1	2.31653666960155	0	0	0
CEP85	20.0766511365468	59.883638688495	37.6995811814817	33.8836605569378
CEP85L	232.425845850022	257.638910636548	125.995968685478	121.485319557801
CEP89	56.3690589603044	33.4234262447414	27.7786387653023	11.5700304340763
CEP95	103.471971242203	75.2027090506681	58.5335602554585	74.3787670762049
CEP97	77.9900678765855	30.6381407243463	44.6442408728073	21.4871993775703
CEPT1	84.167498995523	59.883638688495	37.6995811814817	39.6686757739759
CER1	0	0	0	0
CERCAM	16.2157566872109	12.533784841778	23.8102617988306	49.5858447174699
CERK	49.4194489514997	133.693704978965	62.5019372219302	70.246613349749
CERKL	1.54435777973437	36.2087117651365	11.9051308994153	23.9664916134438
CERS1	318.909881515147	204.718485749041	155.758795934017	232.227039426817
CERS2	61.0021322995075	151.798060861534	60.5177487386944	74.3787670762049
CERS3	0	0	0	0
CERS3-AS1	0	0	0	0
CERS4	24.7097244757499	9.7484993213829	34.7232984566279	14.0493226699498
CERS5	394.583412722131	419.185470819465	175.600680766375	156.19541086003
CERS6	52.5081645109685	71.0247807700754	117.067120510917	71.0730440950402
CERS6-AS1	36.2924078237576	62.6689242088901	78.3754450878173	32.2307990663554
CES1	0	0	0	0
CES1P1	1.54435777973437	0	4.9604712080897	5.78501521703816
CES1P2	0	0	0	0
CES2	217.754446942546	240.927197514177	96.2331414369402	166.939010548815
CES3	10.8105044581406	6.96321380098779	0	1.65286149058233
CES4A	0	12.533784841778	30.7549214901562	17.3550456511145
CES5A	0	0	0	0
CES5AP1	0	0	0	0
CETN1	0	0	0	0
CETN2	211.577015823608	225.608127152004	215.284450431093	221.483439738032
CETN3	417.748779418146	339.804833488204	199.410942565206	291.730053087781
CETN4P	0	0	0	0
CETP	0	0	0	0
CFAP126	6.94961000880465	12.533784841778	10.9130366577973	30.5779375757731
CFAP20	20.848830026414	20.8896414029634	15.873507865887	21.4871993775703
CFAP221	1.54435777973437	0	5.95256544970764	0
CFAP36	56.3690589603044	90.5217794128412	94.2489529537043	52.0651369533434
CFAP43	7.72178889867183	0	0.99209424161794	0
CFAP44	16.987935577078	34.8160690049389	238.102617988306	409.083218919127
CFAP44-AS1	3.86089444933592	0	0	3.30572298116466
CFAP45	3.08871555946873	57.0983531680998	0.99209424161794	5.78501521703816
CFAP46	0	9.7484993213829	4.9604712080897	5.78501521703816
CFAP47	1.54435777973437	9.7484993213829	0	19.0079071416968
CFAP52	0	4.17792828059267	0	1.65286149058233
CFAP53	23.1653666960155	0	7.93675393294352	5.78501521703816
CFAP54	0	0	5.95256544970764	9.09073819820282
CFAP57	0.772178889867184	0	0	0
CFAP58	4.6330733392031	0	0	1.65286149058233
CFAP58-AS1	7.72178889867183	0	1.98418848323588	0
CFAP61	0	1.39264276019756	0	0
CFAP69	0.772178889867184	1.39264276019756	2.97628272485382	1.65286149058233
CFAP70	1.54435777973437	0	15.873507865887	14.875753415241
CFAP74	0	0	6.94465969132558	0
CFAP97	106.560686801671	139.264276019756	109.130366577973	132.228919246586
CFAP99	0	0	0	0
CFB	3.86089444933592	0	2.97628272485382	0.826430745291165
CFC1	0	0	1.98418848323588	0
CFC1B	0	0	0	0
CFD	10.0383255682734	4.17792828059267	0	23.1400608681526
CFDP1	695.733179770332	800.769587113595	478.189424459847	588.41869064731
CFH	15.4435777973437	20.8896414029634	2.97628272485382	41.3215372645583
CFHR1	0	0	0	0
CFHR2	0	0	0	0
CFHR3	0	0	0	0
CFHR4	0	0	0	0
CFHR5	0	0	0	0
CFI	6.17743111893747	0	0	7.43787670762049
CFL1	534.347791788091	916.358936209993	470.252670526904	471.065524815964
CFL1P1	4.6330733392031	147.620132580941	2.97628272485382	31.4043683210643
CFL2	49.4194489514997	1.39264276019756	68.4545026716379	28.9250760851908
CFLAR	30.1149767048202	55.7057104079023	55.5572775306047	50.4122754627611
CFLAR-AS1	0	0	2.97628272485382	0
CFP	4.6330733392031	0	0	0
CFTR	0.772178889867184	1.39264276019756	0.99209424161794	0
CGA	0	41.7792828059267	0	0
CGB	0	0	0	0
CGB1	0	0	0	0
CGB2	0	0	0	0
CGB5	0	0	0	0
CGB7	0	0	0	0
CGB8	0	0	0	0
CGGBP1	77.2178889867183	61.2762814486925	112.106649302827	116.526735086054
CGN	23.9375455858827	2.78528552039511	1.98418848323588	1.65286149058233
CGNL1	8.49396778853902	86.3438511322485	134.92481686004	64.4615981327109
CGREF1	3.08871555946873	1.39264276019756	24.8023560404485	0
CGRRF1	17.7601144669452	0	13.8893193826512	0
CH17-340M24.3	3.08871555946873	1.39264276019756	15.873507865887	9.09073819820282
CH17-360D5.1	0	0	0	0
CH17-408M7.1	0	0	0	0
CH25H	0	0	0	1.65286149058233
CHAC1	17.7601144669452	1.39264276019756	21.8260733155947	37.1893835381024
CHAC2	0.772178889867184	18.1043558825682	2.97628272485382	16.5286149058233
CHAD	0	0	0	0
CHADL	0.772178889867184	0	18.8497905907409	29.7515068304819
CHAF1A	57.1412378501716	178.258273305287	7.93675393294352	72.7259055856225
CHAF1B	4.6330733392031	5.57057104079023	1.98418848323588	21.4871993775703
CHAMP1	26.2540822554842	22.2822841631609	51.5889005641329	23.1400608681526
CHAT	0	0	0	0
CHCHD1	50.1916278413669	47.3498538467169	69.4465969132558	57.0237214250904
CHCHD10	49.4194489514997	8.35585656118534	28.7707330069203	15.7021841605321
CHCHD2	1.54435777973437	2.78528552039511	14.8814136242691	9.09073819820282
CHCHD3	8.49396778853902	2.78528552039511	33.73120421501	3.30572298116466
CHCHD4	10.8105044581406	6.96321380098779	21.8260733155947	24.792922358735
CHCHD5	35.5202289338904	12.533784841778	31.7470157317741	19.0079071416968
CHCHD6	74.9013523171168	121.159920137187	34.7232984566279	14.875753415241
CHCHD7	30.1149767048202	22.2822841631609	58.5335602554585	94.2131049631928
CHD1	220.843162502014	107.233492535212	83.335916295907	99.1716894349398
CHD1L	82.6231412157886	140.656918779953	78.3754450878173	96.6923971990663
CHD2	1118.11503252768	601.621672405345	504.975968983532	338.010174824087
CHD3	712.72111534741	2253.29598599965	1097.25623122944	932.213880688434
CHD4	1676.40036990166	1984.51593328152	717.284136689771	736.349794054428
CHD5	12.3548622378749	0	155.758795934017	38.8422450286848
CHD6	350.569215999701	236.749269233585	170.640209558286	155.368980114739
CHD7	609.249144105208	235.356626473387	244.055183438013	131.402488501295
CHD8	554.424442924638	633.652455889888	283.738953102731	195.037655888715
CHD9	490.333595065662	561.235032359616	516.881099882947	330.572298116466
CHDH	0	0	1.98418848323588	6.61144596232932
CHEK1	61.7743111893747	50.1351393671121	24.8023560404485	38.8422450286848
CHEK2	3.86089444933592	15.3190703621731	0.99209424161794	39.6686757739759
CHEK2P2	0	0	0	0
CHERP	152.891420193702	64.0615669690876	64.4861257051661	104.130273906687
CHFR	34.7480500440233	50.1351393671121	25.7944502820665	36.3629527928113
CHGA	28.5706189250858	18.1043558825682	37.6995811814817	39.6686757739759
CHGB	97.2945401232651	6.96321380098779	132.940628376804	40.4951065192671
CHI3L1	0	1.39264276019756	0.99209424161794	1.65286149058233
CHI3L2	0	0	0	4.95858447174699
CHIA	0	0	0	0
CHIAP2	0	0	0	0
CHIC1	6.94961000880465	0	13.8893193826512	49.5858447174699
CHIC2	5.40525222907028	61.2762814486925	21.8260733155947	5.78501521703816
CHID1	657.89641416684	972.064646617895	319.454345800977	503.29632388232
CHIT1	0	1.39264276019756	0	0
CHKA	17.7601144669452	16.7117131223707	13.8893193826512	30.5779375757731
CHKB	30.8871555946873	58.4909959282974	17.8576963491229	19.834337886988
CHKB-AS1	0	0	4.9604712080897	0
CHKB-CPT1B	33.2036922642889	26.4602124437536	15.873507865887	24.792922358735
CHL1	10.0383255682734	25.067569683556	66.470314188402	20.6607686322791
CHL1-AS1	3.08871555946873	26.4602124437536	9.9209424161794	0.826430745291165
CHM	33.9758711541561	61.2762814486925	56.5493717722226	28.0986453398996
CHML	36.2924078237576	47.3498538467169	51.5889005641329	51.2387062080522
CHMP1A	98.0667190131323	107.233492535212	152.782513209163	149.583964897701
CHMP1B	56.3690589603044	20.8896414029634	24.8023560404485	32.2307990663554
CHMP1B2P	2.31653666960155	22.2822841631609	4.9604712080897	0.826430745291165
CHMP2A	188.411649127593	19.4969986427658	79.3675393294352	52.8915676986346
CHMP2B	44.7863756122966	25.067569683556	40.6758639063356	26.4457838493173
CHMP3	189.956006907327	381.584116294131	361.12230394893	411.562511155
CHMP4A	53.2803434008357	61.2762814486925	90.2805759872326	47.9329832268876
CHMP4B	328.94820708342	382.976759054328	261.912879787136	286.771468616034
CHMP4C	3.08871555946873	0	2.97628272485382	2.4792922358735
CHMP5	57.9134167400388	30.6381407243463	59.5256544970764	34.7100913022289
CHMP6	5.40525222907028	18.1043558825682	19.8418848323588	34.7100913022289
CHMP7	11.5826833480078	2.78528552039511	21.8260733155947	16.5286149058233
CHN1	22.3931878061483	16.7117131223707	16.865602107505	25.6193531040261
CHN2	5.40525222907028	0	12.8972251410332	14.875753415241
CHODL	6.94961000880465	0	4.9604712080897	0
CHODL-AS1	0	0	0	0
CHORDC1	60.2299534096403	40.3866400457292	37.6995811814817	23.9664916134438
CHP1	61.7743111893747	23.6749269233585	156.750890175635	95.8659664537752
CHP2	0	0	0	0
CHPF	337.442174871959	143.442204300348	118.059214752535	170.24473352998
CHPF2	31.6593344845545	52.9204248875072	62.5019372219302	79.3373515479519
CHPT1	14.6713989074765	0	8.92884817456146	9.09073819820282
CHRAC1	8.49396778853902	2.78528552039511	16.865602107505	27.2722145946084
CHRD	1.54435777973437	13.9264276019756	0	0
CHRDL1	13.8992200176093	19.4969986427658	5.95256544970764	0
CHRDL2	6.94961000880465	0	0	0
CHRFAM7A	0	0	0	0
CHRM1	0	0	0	0
CHRM2	6.17743111893747	19.4969986427658	4.9604712080897	0
CHRM3	14.6713989074765	1.39264276019756	12.8972251410332	24.792922358735
CHRM3-AS1	0	0	0	0
CHRM3-AS2	0	0	0	0
CHRM4	0	0	0	0
CHRM5	0	0	0	0
CHRNA1	0	4.17792828059267	13.8893193826512	4.13215372645583
CHRNA10	0.772178889867184	27.8528552039511	3.96837696647176	0.826430745291165
CHRNA2	0	0	0	0
CHRNA3	10.8105044581406	0	0.99209424161794	1.65286149058233
CHRNA4	130.498232387554	0	37.6995811814817	21.4871993775703
CHRNA5	19.3044722466796	119.76727737699	11.9051308994153	0.826430745291165
CHRNA6	4.6330733392031	9.7484993213829	21.8260733155947	18.1814763964056
CHRNA7	1.54435777973437	0	0	0.826430745291165
CHRNA9	0	0	0	0
CHRNB1	4.6330733392031	0	6.94465969132558	1.65286149058233
CHRNB2	17.7601144669452	8.35585656118534	26.7865445236844	10.7435996887851
CHRNB3	0	0	0	0
CHRNB4	0.772178889867184	0	0	7.43787670762049
CHRND	0	0	12.8972251410332	0
CHRNE	33.9758711541561	38.9939972855316	19.8418848323588	11.5700304340763
CHRNG	0	0	0	0
CHST1	11.5826833480078	1.39264276019756	7.93675393294352	6.61144596232932
CHST10	85.7118567752574	72.417423530273	40.6758639063356	85.9487975102812
CHST11	10.0383255682734	19.4969986427658	14.8814136242691	24.792922358735
CHST12	17.7601144669452	18.1043558825682	47.6205235976611	51.2387062080522
CHST13	0.772178889867184	0	0	0
CHST14	0.772178889867184	0	4.9604712080897	11.5700304340763
CHST15	5.40525222907028	0	2.97628272485382	13.2228919246586
CHST2	1.54435777973437	0	22.8181675572126	59.5030136609639
CHST3	103.471971242203	25.067569683556	53.5730890473688	38.8422450286848
CHST4	0	0	0	0
CHST5	6.17743111893747	0	10.9130366577973	9.91716894349398
CHST6	1.54435777973437	50.1351393671121	22.8181675572126	8.26430745291165
CHST7	1.54435777973437	0	10.9130366577973	0
CHST8	28.5706189250858	105.840849775014	105.161989611502	99.998120180231
CHST9	0.772178889867184	0	9.9209424161794	0.826430745291165
CHSY1	54.0525222907028	360.694474891167	162.703455625342	247.92922358735
CHSY3	0	12.533784841778	0	0
CHTF18	17.7601144669452	29.2454979641487	14.8814136242691	20.6607686322791
CHTF8	244.00852919803	690.750809057988	264.88916251199	414.041803390874
CHTOP	147.486167964632	139.264276019756	152.782513209163	176.029748747018
CHUK	25.4819033656171	51.5277821273096	20.8339790739767	19.834337886988
CHURC1	58.6855956299059	118.374634616792	132.940628376804	128.923196265422
CHURC1-FNTB	24.7097244757499	36.2087117651365	51.5889005641329	49.5858447174699
CIAO1	159.06885131264	215.859627830621	121.035497477389	111.568150614307
CIAPIN1	20.848830026414	98.8776359740265	31.7470157317741	32.2307990663554
CIART	21.6210089162811	2.78528552039511	0	3.30572298116466
CIB1	173.740250220116	1.39264276019756	42.6600523895714	66.9408903685844
CIB2	34.7480500440233	77.9879945710632	64.4861257051661	38.8422450286848
CIB3	3.86089444933592	0	0	0
CIB4	0	0	0	0
CIC	61.7743111893747	222.822841631609	142.861570792983	128.096765520131
CIDEA	0	0	0	0
CIDEB	1.54435777973437	0	0	0
CIDEC	0	0	0	0
CIDECP	8.49396778853902	11.1411420815805	0.99209424161794	25.6193531040261
CIITA	0	1.39264276019756	0	0
CILP	0	0	0	0
CILP2	27.7984400352186	8.35585656118534	27.7786387653023	25.6193531040261
CINP	81.8509623259215	114.1967063362	21.8260733155947	38.8422450286848
CIPC	9.2661466784062	16.7117131223707	4.9604712080897	9.91716894349398
CIR1	168.334997991046	20.8896414029634	99.209424161794	115.700304340763
CIRBP	2614.59772109028	2526.25396699837	2212.37015880801	2355.32762407982
CIRBP-AS1	4.6330733392031	0	0	2.4792922358735
CIRH1A	22.3931878061483	36.2087117651365	34.7232984566279	14.0493226699498
CISD1	40.1533022730935	36.2087117651365	74.4070681213455	81.8166437838253
CISD2	30.1149767048202	33.4234262447414	65.4782199467841	33.8836605569378
CISD3	383.77290826399	208.896414029634	235.126335263452	267.763561474338
CISH	11.5826833480078	2.78528552039511	12.8972251410332	15.7021841605321
CISTR	0	0	0	0
CIT	49.4194489514997	36.2087117651365	100.201518403412	48.7594139721787
CITED1	5.40525222907028	0	5.95256544970764	9.91716894349398
CITED2	6.17743111893747	96.0923504536314	2.97628272485382	14.0493226699498
CITED4	10.0383255682734	1.39264276019756	0	4.95858447174699
CIZ1	236.286740299358	224.215484391807	140.877382309748	189.252640671677
CKAP2	78.7622467664527	107.233492535212	61.5098429803123	81.8166437838253
CKAP2L	9.2661466784062	75.2027090506681	28.7707330069203	26.4457838493173
CKAP4	273.351327012983	821.659228516559	459.339633869106	527.262815495763
CKAP5	281.073115911655	296.63290792208	192.46628287388	229.747747190944
CKB	471.029122818982	110.018778055607	121.035497477389	67.7673211138755
CKLF	4.6330733392031	0	2.97628272485382	23.9664916134438
CKLF-CMTM1	3.08871555946873	0	8.92884817456146	8.26430745291165
CKM	0.772178889867184	0	0	3.30572298116466
CKMT1A	9.2661466784062	57.0983531680998	2.97628272485382	0.826430745291165
CKMT1B	3.86089444933592	2.78528552039511	18.8497905907409	5.78501521703816
CKMT2	0	0	3.96837696647176	6.61144596232932
CKMT2-AS1	13.8992200176093	15.3190703621731	17.8576963491229	11.5700304340763
CKS1B	53.2803434008357	4.17792828059267	40.6758639063356	87.6016590008635
CKS2	14.6713989074765	16.7117131223707	8.92884817456146	13.2228919246586
CLASP1	77.2178889867183	83.5585656118534	120.043403235771	121.485319557801
CLASP2	187.639470237726	15.3190703621731	188.497905907409	58.6765829156727
CLASRP	301.149767048202	129.515776698373	108.138272336356	92.5602434726105
CLC	0	0	0	0
CLCA1	0	0	0	0
CLCA2	0	0	14.8814136242691	1.65286149058233
CLCA3P	4.6330733392031	0	7.93675393294352	0
CLCA4	0	0	0	0
CLCC1	77.2178889867183	18.1043558825682	51.5889005641329	74.3787670762049
CLCF1	0	0	0	5.78501521703816
CLCN1	6.94961000880465	0	0	0
CLCN2	0	0	7.93675393294352	1.65286149058233
CLCN3	271.806969233249	189.399415386868	219.252827397565	125.617473284257
CLCN4	33.2036922642889	50.1351393671121	81.3517278126711	80.163782293243
CLCN5	57.9134167400388	72.417423530273	79.3675393294352	104.130273906687
CLCN6	41.6976600528279	16.7117131223707	12.8972251410332	11.5700304340763
CLCN7	41.6976600528279	93.3070649332363	23.8102617988306	88.4280897461547
CLCNKA	0	0	0	0
CLCNKB	0	0	0	0.826430745291165
CLDN1	0.772178889867184	4.17792828059267	0	4.13215372645583
CLDN10	0.772178889867184	0	0	0
CLDN10-AS1	0	0	0	0
CLDN11	0	0	3.96837696647176	2.4792922358735
CLDN12	24.7097244757499	6.96321380098779	28.7707330069203	18.1814763964056
CLDN14	0	44.5645683263218	0	12.3964611793675
CLDN15	11.5826833480078	43.1719255661243	48.6126178392791	32.2307990663554
CLDN16	0	0	0	0.826430745291165
CLDN17	0	0	0	0
CLDN18	3.86089444933592	48.7424966069145	4.9604712080897	30.5779375757731
CLDN19	2.31653666960155	4.17792828059267	7.93675393294352	0
CLDN2	2.31653666960155	1.39264276019756	0	0
CLDN20	0	0	0	0
CLDN22	1.54435777973437	0	8.92884817456146	2.4792922358735
CLDN23	0	1.39264276019756	0	0
CLDN24	0	0	0	0
CLDN25	0	0	0	0
CLDN3	4.6330733392031	1.39264276019756	0	5.78501521703816
CLDN34	0	0	0	0
CLDN4	4.6330733392031	0	0.99209424161794	2.4792922358735
CLDN5	0	0	0	8.26430745291165
CLDN6	10.0383255682734	55.7057104079023	5.95256544970764	43.8008295004318
CLDN7	3.08871555946873	16.7117131223707	3.96837696647176	1.65286149058233
CLDN8	0	0	0	0
CLDN9	0	0	0	0
CLDND1	7.72178889867183	2.78528552039511	8.92884817456146	20.6607686322791
CLDND2	8.49396778853902	2.78528552039511	12.8972251410332	1.65286149058233
CLEC10A	0	0	0	0
CLEC11A	29.342797814953	0	41.6679581479535	57.8501521703816
CLEC12A	0	0	0	10.7435996887851
CLEC12B	0	0	0	0
CLEC14A	1.54435777973437	41.7792828059267	0	0
CLEC16A	44.0141967224295	65.4542097292852	39.6837696647176	40.4951065192671
CLEC17A	0.772178889867184	0	0	8.26430745291165
CLEC18A	0	0	0	0
CLEC18B	3.86089444933592	0	0	0
CLEC18C	3.86089444933592	0	0	0
CLEC19A	0.772178889867184	0	6.94465969132558	4.13215372645583
CLEC1A	0	22.2822841631609	0	0
CLEC1B	0	0	0	0
CLEC2A	0	0	0	0
CLEC2B	0	20.8896414029634	0	0
CLEC2D	9.2661466784062	55.7057104079023	20.8339790739767	9.09073819820282
CLEC2L	2.31653666960155	18.1043558825682	9.9209424161794	0.826430745291165
CLEC3A	0	0	0	0
CLEC3B	12.3548622378749	36.2087117651365	13.8893193826512	57.0237214250904
CLEC4A	5.40525222907028	0	0	0
CLEC4C	0	0	0	0
CLEC4D	0	0	0	0
CLEC4E	0	0	0	0
CLEC4F	0	0	0	0
CLEC4G	0	1.39264276019756	0	0
CLEC4GP1	0	0	3.96837696647176	0
CLEC4M	0	0	0	0
CLEC5A	0	0	0	0
CLEC6A	0	0	0	0
CLEC7A	9.2661466784062	61.2762814486925	0	4.95858447174699
CLEC9A	0	0	0	0
CLECL1	0	0	0	0
CLGN	23.9375455858827	61.2762814486925	23.8102617988306	1.65286149058233
CLHC1	64.8630267488434	2.78528552039511	50.596806322515	54.5444291892169
CLIC1	341.303069321295	286.884408600697	405.766544821738	328.919436625884
CLIC2	0.772178889867184	0	0	0
CLIC3	0	0	0	0
CLIC4	48.6472700616326	26.4602124437536	49.604712080897	61.9823058968374
CLIC5	0.772178889867184	9.7484993213829	0.99209424161794	9.91716894349398
CLIC6	0	4.17792828059267	11.9051308994153	2.4792922358735
CLINT1	180.689860228921	246.497768554968	122.027591719007	64.4615981327109
CLIP1	147.486167964632	116.981991856595	288.699424310821	90.9073819820282
CLIP1-AS1	0	0	0	0
CLIP2	246.325065867632	233.96398371319	131.948534135186	116.526735086054
CLIP3	216.982268052679	43.1719255661243	139.88528806813	159.501133841195
CLIP4	32.4315133744217	48.7424966069145	49.604712080897	33.8836605569378
CLK1	267.946074783913	61.2762814486925	121.035497477389	135.534642227751
CLK2	23.1653666960155	15.3190703621731	74.4070681213455	48.7594139721787
CLK2P1	0	0	0	0
CLK3	62.5464900792419	8.35585656118534	41.6679581479535	28.0986453398996
CLK4	54.0525222907028	9.7484993213829	29.7628272485382	43.8008295004318
CLLU1	0	8.35585656118534	0	11.5700304340763
CLLU1OS	0	0	0	0
CLMN	0.772178889867184	0	14.8814136242691	33.8836605569378
CLMP	38.6089444933592	71.0247807700754	70.4386911548738	88.4280897461547
CLN3	38.6089444933592	107.233492535212	17.8576963491229	75.205197821496
CLN5	13.1270411277421	2.78528552039511	18.8497905907409	27.2722145946084
CLN6	65.6352056387106	196.362629187856	24.8023560404485	52.0651369533434
CLN8	21.6210089162811	2.78528552039511	25.7944502820665	9.91716894349398
CLNK	0	0	0	0
CLNS1A	49.4194489514997	40.3866400457292	87.3042932623788	88.4280897461547
CLOCK	98.0667190131323	98.8776359740265	123.019685960625	99.1716894349398
CLP1	2.31653666960155	2.78528552039511	1.98418848323588	4.95858447174699
CLPB	3.86089444933592	0	0.99209424161794	1.65286149058233
CLPP	172.195892440382	137.871633259558	125.00387444386	102.477412416104
CLPS	0	0	0	0
CLPSL1	0	0	0	0
CLPSL2	0	0	0	0
CLPTM1	81.8509623259215	94.6997076934339	104.169895369884	84.2959360196988
CLPTM1L	45.5585545021638	51.5277821273096	60.5177487386944	100.824550925522
CLPX	21.6210089162811	66.8468524894827	61.5098429803123	23.9664916134438
CLRN1	0	0	0	0
CLRN1-AS1	0	0	0	0
CLRN2	0	0	0	0
CLRN3	0	1.39264276019756	0	0
CLSPN	81.0787834360543	137.871633259558	88.2963875039967	109.088858378434
CLSTN1	338.986532651694	513.885178512899	405.766544821738	355.365220475201
CLSTN2	2.31653666960155	51.5277821273096	26.7865445236844	6.61144596232932
CLSTN2-AS1	1.54435777973437	12.533784841778	0	0
CLSTN3	305.782840387405	252.068339595758	108.138272336356	108.262427633143
CLTA	691.100106431129	882.935509965251	507.952251708386	668.582472940553
CLTB	164.47410354171	83.5585656118534	211.316073464621	106.60956614256
CLTC	421.609673867482	208.896414029634	389.893036955851	399.992480720924
CLTCL1	2.31653666960155	23.6749269233585	5.95256544970764	0
CLU	525.853823999552	196.362629187856	471.244764768522	122.311750303092
CLUAP1	49.4194489514997	12.533784841778	42.6600523895714	57.0237214250904
CLUH	84.9396778853902	72.417423530273	39.6837696647176	123.964611793675
CLUHP3	28.5706189250858	1.39264276019756	11.9051308994153	25.6193531040261
CLUL1	12.3548622378749	19.4969986427658	4.9604712080897	23.1400608681526
CLVS1	6.94961000880465	30.6381407243463	21.8260733155947	40.4951065192671
CLVS2	57.1412378501716	22.2822841631609	23.8102617988306	9.09073819820282
CLYBL	20.848830026414	23.6749269233585	6.94465969132558	23.1400608681526
CLYBL-AS1	0	0	0	0
CLYBL-AS2	0	0	0	0
CMA1	0	0	0	0
CMAHP	0	45.9572110865194	0	0
CMAS	140.536557955827	43.1719255661243	64.4861257051661	72.7259055856225
CMBL	53.2803434008357	19.4969986427658	37.6995811814817	25.6193531040261
CMC1	4.6330733392031	0	17.8576963491229	18.1814763964056
CMC2	4.6330733392031	0	4.9604712080897	16.5286149058233
CMC4	16.2157566872109	0	9.9209424161794	18.1814763964056
CMIP	284.161831471124	126.730491177978	250.007748887721	133.881780737169
CMKLR1	0.772178889867184	62.6689242088901	0	7.43787670762049
CMPK1	82.6231412157886	84.951208372051	106.15408385312	100.824550925522
CMPK2	0	0	3.96837696647176	1.65286149058233
CMSS1	79.5344256563199	77.9879945710632	118.059214752535	70.246613349749
CMTM1	0	0	5.95256544970764	5.78501521703816
CMTM2	0.772178889867184	0	0	8.26430745291165
CMTM3	37.836765603492	84.951208372051	104.169895369884	95.039535708484
CMTM4	54.82470118057	68.2394952496803	35.7153926982459	22.3136301228615
CMTM5	1.54435777973437	6.96321380098779	34.7232984566279	28.0986453398996
CMTM6	158.296672422773	395.510543896106	277.786387653023	396.686757739759
CMTM7	16.2157566872109	6.96321380098779	21.8260733155947	45.4536909910141
CMTM8	0.772178889867184	6.96321380098779	3.96837696647176	0.826430745291165
CMTR1	25.4819033656171	25.067569683556	28.7707330069203	19.834337886988
CMTR2	2.31653666960155	5.57057104079023	11.9051308994153	6.61144596232932
CMYA5	4.6330733392031	0	8.92884817456146	0
CNBD1	0	0	0	2.4792922358735
CNBD2	1.54435777973437	0	0	0
CNBP	254.819033656171	84.951208372051	151.790418967545	181.814763964056
CNDP1	0	0	0	0
CNDP2	43.2420178325623	26.4602124437536	43.6521466311894	122.311750303092
CNEP1R1	1.54435777973437	0	0.99209424161794	0
CNFN	0	0	0	0
CNGA1	0	0	0	14.0493226699498
CNGA2	0	0	0	0
CNGA3	1.54435777973437	0	0.99209424161794	0
CNGA4	0	0	0	0.826430745291165
CNGB1	5.40525222907028	1.39264276019756	19.8418848323588	0
CNGB3	7.72178889867183	0	2.97628272485382	16.5286149058233
CNIH1	40.1533022730935	9.7484993213829	31.7470157317741	70.246613349749
CNIH2	43.2420178325623	19.4969986427658	54.5651832889867	54.5444291892169
CNIH3	1.54435777973437	0	14.8814136242691	1.65286149058233
CNIH4	85.7118567752574	82.1659228516559	34.7232984566279	63.6351673874197
CNKSR1	3.86089444933592	0	0	0
CNKSR2	48.6472700616326	36.2087117651365	116.075026269299	43.8008295004318
CNKSR3	6.94961000880465	18.1043558825682	18.8497905907409	2.4792922358735
CNN1	27.7984400352186	4.17792828059267	2.97628272485382	24.792922358735
CNN2	215.437910272944	583.517316522776	223.221204364037	208.260547813374
CNN3	84.9396778853902	68.2394952496803	164.687644108578	67.7673211138755
CNNM1	9.2661466784062	0	1.98418848323588	0
CNNM2	7.72178889867183	0	8.92884817456146	11.5700304340763
CNNM3	60.2299534096403	66.8468524894827	41.6679581479535	26.4457838493173
CNNM4	17.7601144669452	1.39264276019756	23.8102617988306	20.6607686322791
CNOT1	142.853094625429	309.166692763858	122.027591719007	191.73193290755
CNOT10	30.8871555946873	45.9572110865194	55.5572775306047	38.0158142833936
CNOT11	189.956006907327	214.466985070424	149.806230484309	184.29405619993
CNOT2	155.207956863304	254.853625116153	120.043403235771	161.153995331777
CNOT3	11.5826833480078	13.9264276019756	62.5019372219302	18.1814763964056
CNOT4	40.9254811629607	26.4602124437536	45.6363351144253	14.0493226699498
CNOT6	152.119241303835	64.0615669690876	102.185706886648	61.9823058968374
CNOT6L	101.927613462468	36.2087117651365	75.3991623629635	87.6016590008635
CNOT7	123.548622378749	37.601354525334	139.88528806813	134.70821148246
CNOT8	16.987935577078	19.4969986427658	17.8576963491229	6.61144596232932
CNP	456.357723911505	480.461752268157	438.50565479513	611.558751515462
CNPPD1	72.5848156475153	45.9572110865194	65.4782199467841	53.7179984439257
CNPY1	1.54435777973437	0	0	0
CNPY2	71.0404578677809	29.2454979641487	76.3912566045814	94.2131049631928
