	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZGLP1	9.60412115759631	0.38394024783509	2.48097526529313	0.154753758816586	0.877015447045232	NA
ZGPAT	64.6277992723814	-0.879237550792091	1.57557984624398	-0.558040617800555	0.576816648433305	0.99949478450834
ZGRF1	16.0035863080752	-1.45756488010717	1.93615863977641	-0.752812734536818	0.451562453247698	0.99949478450834
ZHX1	150.888208102457	0.181960977992131	0.8361527873549	0.21761690057597	0.827727615305192	0.99949478450834
ZHX1-C8orf76	14.2448320680757	0.318717635339717	2.10138505895146	0.151670268131986	0.879447008425556	0.99949478450834
ZHX2	10.2288338732079	-1.15911818409915	2.00562553647305	-0.577933499060592	0.563309017622646	NA
ZHX3	41.9391795293162	0.02700220333724	1.16803008855739	0.023117729244963	0.981556363572862	0.99949478450834
ZIC1	399.226292369088	-1.15832839141366	0.809781276425477	-1.43042130651222	0.152596136691262	0.99949478450834
ZIC2	182.249420971042	-0.784509112263005	0.821213591982985	-0.955304588138453	0.339423687937433	0.99949478450834
ZIC3	19.2818610539457	-1.95822141473821	1.93327027578759	-1.01290618247387	0.311104975052675	0.99949478450834
ZIC4	68.441835096658	-1.05247988432608	1.54922935242719	-0.679357051089406	0.496911656016754	0.99949478450834
ZIC5	12.1854942273717	-1.91416712437853	2.2146494634113	-0.86432058707389	0.387411803928296	NA
ZIK1	3.69501550173472	1.34806889431768	3.57174023354828	0.377426354149632	0.705856784818563	NA
ZIM2	0	NA	NA	NA	NA	NA
ZIM2-AS1	0	NA	NA	NA	NA	NA
ZIM3	0	NA	NA	NA	NA	NA
ZKSCAN1	686.163204391806	-0.698838160742883	0.78806636420264	-0.886775774842215	0.375199632614451	0.99949478450834
ZKSCAN2	44.0121884532062	-0.570055998832673	1.66480597829702	-0.342415876843379	0.732037941871275	0.99949478450834
ZKSCAN3	22.1937037714849	-0.903603829998445	1.89839875521307	-0.475982102030522	0.634087128934637	0.99949478450834
ZKSCAN4	40.4735342725694	-1.11349901413944	1.66252805904948	-0.669762539091259	0.503009177452749	0.99949478450834
ZKSCAN5	119.605954489884	-0.547314007626763	1.02530844660768	-0.533804251235419	0.593476972198717	0.99949478450834
ZKSCAN7	10.3365719271984	0.226216351874655	2.41572083456581	0.0936434163409091	0.925392419870842	NA
ZKSCAN8	51.9239203281996	-1.48703286999269	1.45268186599461	-1.02364661169262	0.306002220680116	0.99949478450834
ZMAT1	47.1575236491009	-0.841592549055827	1.13510350260471	-0.741423620951421	0.458436626789557	0.99949478450834
ZMAT2	936.083667627782	-0.331715790890739	0.732041631420515	-0.453137877209319	0.650449462286741	0.99949478450834
ZMAT3	685.853236585032	0.581803175790681	0.862674969541622	0.674417592178221	0.500045861371199	0.99949478450834
ZMAT4	5.46891974281274	0.844957017948553	2.67591400579552	0.315763890812087	0.752181727810956	NA
